ztop,Temperature,AgeAICC
2295.7,1.91,243671
2296.25,1.89,243745
2296.8,1.08,243819
2297.35,2.2,243895
2297.9,1.81,243970
2298.45,1.57,244045
2299,1.14,244125
2299.55,0.74,244204
2300.1,0.63,244283
2300.65,0.36,244366
2301.2,1.01,244448
2301.75,0.99,244530
2302.3,1.19,244612
2302.85,0.87,244693
2303.4,0.21,244775
2303.95,-0.12,244864
2304.5,-0.21,244953
2305.05,-0.36,245043
2305.6,-1.25,245141
2306.15,-1.66,245240
2306.7,-2.32,245339
2307.25,-2.13,245448
2307.8,-1.83,245557
2308.35,-2.41,245667
2308.9,-2.42,245781
2309.45,-3.05,245896
2310,-2.83,246010
2310.55,-3.21,246131
2311.1,-3.45,246253
2311.65,-3.43,246374
2312.2,-4.49,246504
2312.75,-3.77,246634
2313.3,-4.22,246765
2313.85,-5.07,246904
2314.4,-4.42,247043
2314.95,-5.22,247182
2315.5,-5.68,247336
2316.05,-5.92,247490
2316.6,-6.4,247645
2317.15,-7.56,247820
2317.7,-6.94,247995
2318.25,-6.8,248170
2318.8,-7.22,248342
2319.35,-6.01,248514
2319.9,-5.52,248686
2320.45,-5.99,248851
2321,-6.58,249016
2321.55,-5.67,249181
2322.1,-5.66,249340
2322.65,-5.6,249499
2323.2,-6.29,249658
2323.75,-5.85,249825
2324.3,-5.97,249991
2324.85,-6.65,250157
2325.4,-6.26,250331
2325.95,-6.32,250505
2326.5,-6.95,250679
2327.05,-6.91,250866
2327.6,-7.43,251053
2328.15,-7.32,251241
2328.7,-7.93,251438
2329.25,-7.29,251635
2329.8,-7.76,251833
2330.35,-7.8,252033
2330.9,-7.49,252233
2331.45,-7.46,252433
2332,-7.45,252628
2332.55,-7.23,252823
2333.1,-7.54,253018
2333.65,-8.29,253232
2334.2,-8.57,253446
2334.75,-8.28,253660
2335.3,-8.12,253875
2335.85,-8.33,254091
2336.4,-7.6,254307
2336.95,-8.33,254517
2337.5,-7.89,254728
2338.05,-8.48,254938
2338.6,-8.38,255152
2339.15,-7.68,255367
2339.7,-7.55,255581
2340.25,-7.48,255781
2340.8,-7.17,255981
2341.35,-7.99,256181
2341.9,-8.2,256394
2342.45,-7.77,256607
2343,-7.47,256820
2343.55,-7.85,257032
2344.1,-7.88,257244
2344.65,-7.72,257456
2345.2,-8.92,257677
2345.75,-7.99,257899
2346.3,-7.71,258121
2346.85,-7.69,258333
2347.4,-7.12,258544
2347.95,-6.99,258756
2348.5,-7.68,258966
2349.05,-7.16,259176
2349.6,-6.93,259386
2350.15,-8.13,259602
2350.7,-7.29,259819
2351.25,-6.98,260035
2351.8,-7.17,260243
2352.35,-6.82,260450
2352.9,-6.59,260657
2353.45,-6.02,260851
2354,-6.7,261045
2354.55,-7.43,261239
2355.1,-7.2,261448
2355.65,-7.51,261657
2356.2,-8.38,261866
2356.75,-7.36,262076
2357.3,-7.27,262285
2357.85,-7.35,262495
2358.4,-7.99,262705
2358.95,-8.42,262914
2359.5,-7.96,263124
2360.05,-8.06,263319
2360.6,-6.68,263514
2361.15,-7.29,263709
2361.7,-7.01,263893
2362.25,-7.46,264076
2362.8,-7.95,264260
2363.35,-8.35,264454
2363.9,-7.87,264647
2364.45,-7.41,264840
2365,-7.53,265021
2365.55,-7.86,265203
2366.1,-7,265384
2366.65,-7.91,265560
2367.2,-7.04,265735
2367.75,-6.2,265910
2368.3,-6.16,266068
2368.85,-6.17,266227
2369.4,-6.9,266385
2369.95,-6.54,266551
2370.5,-6.83,266717
2371.05,-7.31,266882
2371.6,-6.98,267051
2372.15,-6.72,267220
2372.7,-7.39,267389
2373.25,-7.45,267564
2373.8,-7.52,267740
2374.35,-7.24,267915
2374.9,-7.54,268092
2375.45,-7.76,268270
2376,-7.81,268447
2376.55,-8.29,268641
2377.1,-8.15,268835
2377.65,-7.9,269029
2378.2,-7.34,269213
2378.75,-8.21,269397
2379.3,-8.68,269581
2379.85,-8.77,269778
2380.4,-8.92,269974
2380.95,-8.28,270170
2381.5,-8.49,270360
2382.05,-8.45,270549
2382.6,-8.54,270738
2383.15,-8.55,270932
2383.7,-8.88,271126
2384.25,-8.65,271320
2384.8,-8.95,271519
2385.35,-9.13,271717
2385.9,-8.51,271916
2386.45,-9.25,272111
2387,-8.54,272307
2387.55,-8.41,272503
2388.1,-8.98,272703
2388.65,-9.55,272903
2389.2,-9.16,273103
2389.75,-9.09,273307
2390.3,-9.36,273511
2390.85,-9.34,273715
2391.4,-9.23,273922
2391.95,-9.38,274129
2392.5,-9.06,274335
2393.05,-9.32,274541
2393.6,-9.31,274746
2394.15,-8.98,274951
2394.7,-9.17,275154
2395.25,-9.05,275357
2395.8,-9.11,275560
2396.35,-9.05,275761
2396.9,-8.56,275961
2397.45,-8.97,276162
2398,-8.58,276362
2398.55,-8.95,276562
2399.1,-9.02,276761
2399.65,-8.28,276954
2400.2,-7.89,277147
2400.75,-8.16,277340
2401.3,-8.58,277537
2401.85,-8.99,277734
2402.4,-8.38,277932
2402.95,-8.95,278136
2403.5,-9.38,278340
2404.05,-8.22,278544
2404.6,-7.76,278732
2405.15,-7.75,278921
2405.7,-8.26,279109
2406.25,-8.41,279313
2406.8,-9.3,279518
2407.35,-7.89,279722
2407.9,-8.05,279920
2408.45,-8.57,280118
2409,-8.12,280316
2409.55,-8.04,280511
2410.1,-7.33,280706
2410.65,-6.81,280901
2411.2,-6.53,281071
2411.75,-5.57,281242
2412.3,-6.62,281412
2412.85,-7.12,281593
2413.4,-6.75,281774
2413.95,-7.19,281954
2414.5,-7.82,282147
2415.05,-7.38,282339
2415.6,-6.89,282532
2416.15,-6.73,282714
2416.7,-6.74,282897
2417.25,-6.39,283079
2417.8,-6.55,283257
2418.35,-6.18,283435
2418.9,-6.31,283613
2419.45,-5.95,283787
2420,-5.98,283961
2420.55,-5.85,284135
2421.1,-5.67,284307
2421.65,-6.21,284479
2422.2,-5.97,284651
2422.75,-5.69,284821
2423.3,-5.66,284991
2423.85,-5.83,285161
2424.4,-5.71,285331
2424.95,-5.71,285501
2425.5,-6.61,285671
2426.05,-5.28,285842
2426.6,-5.55,286014
2427.15,-5.35,286186
2427.7,-5.77,286352
2428.25,-5.17,286519
2428.8,-5.24,286685
2429.35,-5,286845
2429.9,-5.27,287006
2430.45,-5.61,287166
2431,-4.9,287330
2431.55,-5.56,287493
2432.1,-5.35,287656
2432.65,-4.99,287818
2433.2,-4.9,287979
2433.75,-5.02,288140
2434.3,-4.57,288293
2434.85,-4.69,288445
2435.4,-5,288597
2435.95,-4.79,288754
2436.5,-5.15,288910
2437.05,-4.77,289067
2437.6,-5.06,289223
2438.15,-5.21,289378
2438.7,-5.01,289533
2439.25,-4.97,289688
2439.8,-4.99,289844
2440.35,-4.31,289999
2440.9,-4.07,290142
2441.45,-3.83,290285
2442,-3.84,290428
2442.55,-4.33,290576
2443.1,-4.57,290725
2443.65,-4.4,290874
2444.2,-4.97,291023
2444.75,-5.12,291173
2445.3,-5.31,291323
2445.85,-5.73,291491
2446.4,-6.43,291659
2446.95,-5.41,291827
2447.5,-5.72,291997
2448.05,-6.17,292168
2448.6,-6.7,292338
2449.15,-6.29,292520
2449.7,-6.41,292702
2450.25,-6.14,292884
2450.8,-6.98,293068
2451.35,-7.27,293253
2451.9,-7.76,293437
2452.45,-7.58,293637
2453,-7.14,293837
2453.55,-6.4,294037
2454.1,-7.53,294232
2454.65,-7.63,294427
2455.2,-8.07,294623
2455.75,-7.62,294823
2456.3,-7.22,295024
2456.85,-7.2,295225
2457.4,-6.68,295413
2457.95,-6.17,295602
2458.5,-4.93,295791
2459.05,-5.66,295962
2459.6,-5.87,296134
2460.15,-6.37,296306
2460.7,-6.95,296500
2461.25,-7.05,296693
2461.8,-7.38,296887
2462.35,-8.03,297083
2462.9,-7.35,297278
2463.45,-7.81,297474
2464,-7.6,297684
2464.55,-7.15,297893
2465.1,-7.24,298103
2465.65,-6.68,298299
2466.2,-6.54,298495
2466.75,-6.37,298691
2467.3,-6.63,298886
2467.85,-6.57,299082
2468.4,-5.99,299277
2468.95,-5.87,299461
2469.5,-5.57,299646
2470.05,-4.91,299830
2470.6,-5.93,300016
2471.15,-6.31,300202
2471.7,-6.57,300389
2472.25,-7.14,300594
2472.8,-7.69,300800
2473.35,-7.06,301006
2473.9,-7.07,301218
2474.45,-7.01,301429
2475,-5.94,301641
2475.55,-6.23,301840
2476.1,-6.39,302038
2476.65,-6.12,302236
2477.2,-5.68,302428
2477.75,-5.25,302620
2478.3,-5.82,302812
2478.85,-4.73,303001
2479.4,-5.42,303191
2479.95,-5.1,303381
2480.5,-5.39,303565
2481.05,-5.2,303750
2481.6,-4.85,303935
2482.15,-5.27,304121
2482.7,-4.67,304306
2483.25,-3.95,304492
2483.8,-4.25,304668
2484.35,-4.57,304844
2484.9,-5.42,305020
2485.45,-5.28,305217
2486,-5.47,305414
2486.55,-5.06,305611
2487.1,-5.8,305818
2487.65,-6.66,306024
2488.2,-7.59,306231
2488.75,-6.99,306464
2489.3,-6.79,306696
2489.85,-6.56,306929
2490.4,-6.38,307157
2490.95,-6.02,307386
2491.5,-5.53,307615
2492.05,-6.12,307841
2492.6,-5.76,308066
2493.15,-5.33,308291
2493.7,-5.7,308523
2494.25,-5.84,308755
2494.8,-6.36,308986
2495.35,-5.44,309233
2495.9,-5.77,309479
2496.45,-5.4,309726
2497,-5.97,309974
2497.55,-5.21,310222
2498.1,-5.19,310471
2498.65,-5.41,310714
2499.2,-5.51,310958
2499.75,-5.33,311202
2500.3,-4.92,311453
2500.85,-5.11,311704
2501.4,-4.43,311955
2501.95,-4.76,312203
2502.5,-5.11,312452
2503.05,-4.05,312701
2503.6,-4.03,312937
2504.15,-4.4,313173
2504.7,-3.43,313409
2505.25,-3.9,313626
2505.8,-2.85,313843
2506.35,-3.8,314060
2506.9,-3.46,314277
2507.45,-3.22,314495
2508,-3.67,314712
2508.55,-3.23,314923
2509.1,-2.84,315134
2509.65,-2.5,315345
2510.2,-3.62,315556
2510.75,-3.84,315767
2511.3,-2.28,315978
2511.85,-2.6,316169
2512.4,-2.05,316359
2512.95,-1.61,316550
2513.5,-1.27,316729
2514.05,-2.69,316907
2514.6,-2.99,317086
2515.15,-2.95,317288
2515.7,-3.12,317490
2516.25,-3.2,317692
2516.8,-3.57,317902
2517.35,-3.44,318112
2517.9,-3.65,318322
2518.45,-3.29,318534
2519,-3.6,318746
2519.55,-4.22,318958
2520.1,-4.41,319194
2520.65,-5.3,319430
2521.2,-4.57,319666
2521.75,-4.41,319899
2522.3,-4.37,320132
2522.85,-4.45,320365
2523.4,-4.41,320595
2523.95,-4.03,320825
2524.5,-3.81,321055
2525.05,-4.24,321277
2525.6,-3.39,321499
2526.15,-3.14,321721
2526.7,-2.98,321928
2527.25,-3.08,322136
2527.8,-2.08,322343
2528.35,-2.9,322541
2528.9,-2.37,322739
2529.45,-2.44,322936
2530,-2.24,323130
2530.55,-1.93,323323
2531.1,-1.92,323517
2531.65,-1.35,323700
2532.2,-1.52,323884
2532.75,-1.88,324067
2533.3,-1.21,324247
2533.85,-1.13,324428
2534.4,-0.93,324608
2534.95,-0.76,324782
2535.5,-1.4,324956
2536.05,-0.43,325130
2536.6,-0.84,325296
2537.15,-0.34,325462
2537.7,0.13,325628
2538.25,0.08,325787
2538.8,-0.23,325945
2539.35,-0.56,326104
2539.9,-0.16,326266
2540.45,-0.24,326428
2541,-0.08,326590
2541.55,0.19,326746
2542.1,-0.55,326902
2542.65,0.44,327058
2543.2,0.85,327205
2543.75,0.72,327353
2544.3,1.31,327500
2544.85,0.56,327644
2545.4,0.57,327789
2545.95,0.31,327933
2546.5,0.57,328079
2547.05,0.61,328225
2547.6,0.43,328371
2548.15,0.16,328518
2548.7,0.7,328664
2549.25,0.39,328810
2549.8,0.46,328952
2550.35,0.41,329094
2550.9,1.04,329236
2551.45,1.19,329374
2552,0.57,329511
2552.55,0.79,329649
2553.1,0.7,329791
2553.65,0.8,329933
2554.2,0.66,330074
2554.75,1.36,330209
2555.3,1.36,330344
2555.85,1.11,330478
2556.4,1,330622
2556.95,0.41,330766
2557.5,0.2,330910
2558.05,0.79,331054
2558.6,0.1,331198
2559.15,0.78,331342
2559.7,0.49,331483
2560.25,0.47,331623
2560.8,0.77,331764
2561.35,0.92,331900
2561.9,0.96,332037
2562.45,0.97,332174
2563,0.15,332317
2563.55,0.71,332460
2564.1,0.32,332603
2564.65,0.35,332752
2565.2,-0.34,332900
2565.75,-0.1,333048
2566.3,-0.12,333194
2566.85,0.05,333340
2567.4,0.26,333485
2567.95,1.03,333617
2568.5,1.02,333749
2569.05,0.88,333881
2569.6,1.79,334002
2570.15,1.83,334123
2570.7,2.01,334244
2571.25,2.32,334356
2571.8,2.77,334467
2572.35,3.27,334578
2572.9,2.53,334689
2573.45,2.54,334800
2574,3.19,334912
2574.55,3.19,335015
2575.1,3.48,335119
2575.65,3.75,335223
2576.2,3.34,335330
2576.75,3.23,335437
2577.3,3.35,335544
2577.85,2.9,335651
2578.4,3.01,335758
2578.95,3.7,335864
2579.5,3.62,335969
2580.05,2.9,336073
2580.6,3.09,336177
2581.15,2.69,336287
2581.7,2.87,336396
2582.25,2.81,336506
2582.8,2.04,336625
2583.35,1.6,336745
2583.9,1.61,336864
2584.45,1.36,336990
2585,1.15,337115
2585.55,0.53,337240
2586.1,0.8,337377
2586.65,-0.07,337514
2587.2,-0.62,337651
2587.75,-0.66,337801
2588.3,-0.95,337950
2588.85,-1.48,338100
2589.4,-1.92,338266
2589.95,-2.14,338432
2590.5,-2.17,338598
2591.05,-2.65,338775
2591.6,-2.94,338952
2592.15,-2.78,339129
2592.7,-3.17,339314
2593.25,-3.16,339499
2593.8,-3.5,339684
2594.35,-3.98,339887
2594.9,-4.12,340091
2595.45,-4.6,340295
2596,-5.07,340524
2596.55,-5.68,340752
2597.1,-5.5,340980
2597.65,-5.95,341228
2598.2,-6.21,341476
2598.75,-6.55,341724
2599.3,-6.96,341996
2599.85,-7.1,342268
2600.4,-7.71,342540
2600.95,-8.39,342860
2601.5,-9.18,343181
2602.05,-9.56,343501
2602.6,-8.99,343833
2603.15,-9.22,344164
2603.7,-9.66,344496
2604.25,-8.98,344810
2604.8,-9.14,345125
2605.35,-8.33,345439
2605.9,-9.03,345752
2606.45,-8.62,346065
2607,-8.85,346378
2607.55,-8.84,346681
2608.1,-8.53,346984
2608.65,-8.69,347288
2609.2,-8.29,347586
2609.75,-8.43,347884
2610.3,-8.88,348182
2610.85,-8.01,348475
2611.4,-8.46,348768
2611.95,-8.49,349061
2612.5,-7.44,349350
2613.05,-8.14,349639
2613.6,-8.74,349928
2614.15,-8.61,350206
2614.7,-8,350485
2615.25,-6.52,350764
2615.8,-7.73,351037
2616.35,-7.2,351311
2616.9,-7.28,351585
2617.45,-7.36,351867
2618,-8.1,352149
2618.55,-7.61,352431
2619.1,-7.83,352718
2619.65,-7.89,353005
2620.2,-7.87,353292
2620.75,-7.72,353578
2621.3,-7.86,353863
2621.85,-7.97,354149
2622.4,-7.63,354431
2622.95,-7.59,354713
2623.5,-7.4,354995
2624.05,-7.94,355279
2624.6,-7.55,355563
2625.15,-8.15,355847
2625.7,-8.58,356164
2626.25,-8.79,356482
2626.8,-9,356800
2627.35,-8.87,357114
2627.9,-8.87,357428
2628.45,-8.52,357742
2629,-8.57,358055
2629.55,-8.78,358368
2630.1,-8.7,358680
2630.65,-8.94,359003
2631.2,-8.99,359325
2631.75,-8.8,359648
2632.3,-8.41,359962
2632.85,-8.52,360277
2633.4,-8.7,360592
2633.95,-7.84,360896
2634.5,-8.6,361201
2635.05,-7.84,361506
2635.6,-8.74,361813
2636.15,-7.69,362120
2636.7,-8.39,362428
2637.25,-7.89,362721
2637.8,-7.4,363015
2638.35,-7.61,363309
2638.9,-8.26,363598
2639.45,-7.07,363887
2640,-6.07,364176
2640.55,-7.11,364463
2641.1,-7.55,364750
2641.65,-7.2,365036
2642.2,-7.46,365344
2642.75,-8.14,365651
2643.3,-8.19,365958
2643.85,-7.36,366252
2644.4,-7.23,366546
2644.95,-7.58,366839
2645.5,-7.55,367140
2646.05,-7.46,367440
2646.6,-7.8,367741
2647.15,-7.5,368034
2647.7,-7.18,368327
2648.25,-6.73,368620
2648.8,-7.38,368925
2649.35,-7.64,369230
2649.9,-8.29,369535
2650.45,-7.82,369839
2651,-7.4,370143
2651.55,-7.36,370446
2652.1,-6.77,370735
2652.65,-7.04,371025
2653.2,-7.06,371314
2653.75,-6.17,371590
2654.3,-6.49,371866
2654.85,-6.46,372141
2655.4,-6.39,372417
2655.95,-6.44,372692
2656.5,-6.11,372968
2657.05,-5.7,373221
2657.6,-4.96,373474
2658.15,-5.42,373727
2658.7,-5.9,374003
2659.25,-6.16,374278
2659.8,-6.49,374554
2660.35,-6.86,374869
2660.9,-7.94,375184
2661.45,-7.78,375499
2662,-7.66,375816
2662.55,-7.45,376133
2663.1,-7.26,376450
2663.65,-7.22,376754
2664.2,-7.01,377058
2664.75,-6.46,377362
2665.3,-6.67,377658
2665.85,-6.46,377953
2666.4,-6.5,378249
2666.95,-6.2,378545
2667.5,-6.85,378841
2668.05,-6.35,379137
2668.6,-5.93,379420
2669.15,-5.81,379703
2669.7,-5.76,379986
2670.25,-5.44,380253
2670.8,-4.91,380520
2671.35,-4.97,380787
2671.9,-5.28,381055
2672.45,-5.02,381323
2673,-4.92,381592
2673.55,-4.42,381849
2674.1,-4.6,382106
2674.65,-3.76,382364
2675.2,-4.52,382636
2675.75,-5.15,382909
2676.3,-5.24,383182
2676.85,-5.09,383470
2677.4,-5.97,383759
2677.95,-5.87,384048
2678.5,-6.06,384341
2679.05,-5.63,384635
2679.6,-5.37,384928
2680.15,-5.18,385200
2680.7,-4.36,385473
2681.25,-4.88,385745
2681.8,-4.93,386011
2682.35,-4.31,386276
2682.9,-4.32,386542
2683.45,-3.29,386792
2684,-2.67,387042
2684.55,-3.88,387292
2685.1,-4.56,387573
2685.65,-4.74,387853
2686.2,-5.35,388133
2686.75,-5.37,388442
2687.3,-5.99,388751
2687.85,-5.86,389061
2688.4,-6.7,389394
2688.95,-6.48,389727
2689.5,-5.8,390060
2690.05,-5.98,390369
2690.6,-5.35,390678
2691.15,-4.68,390987
2691.7,-4.73,391286
2692.25,-4.96,391585
2693.35,-4.65,392175
2693.9,-4.26,392466
2694.45,-4.03,392756
2695,-3.67,393026
2695.55,-3.33,393295
2696.1,-3.32,393565
2696.65,-2.78,393815
2697.2,-2.61,394066
2697.75,-2.37,394316
2698.3,-2.43,394560
2698.85,-2,394804
2699.4,-2.3,395048
2699.95,-2.1,395274
2700.5,-1.12,395501
2701.05,-0.98,395727
2701.6,-1.71,395955
2702.15,-1.31,396183
2702.7,-1.23,396411
2703.25,-0.95,396627
2703.8,-0.93,396843
2704.35,-0.4,397059
2704.9,-0.45,397267
2705.45,-0.25,397476
2706,-0.28,397684
2706.55,0.29,397889
2707.1,-0.2,398093
2707.65,-0.22,398298
2708.2,-0.94,398509
2708.75,-0.57,398720
2709.3,0.47,398932
2709.85,0.36,399132
2710.4,0.64,399332
2710.95,-0.07,399532
2711.5,0.31,399731
2712.05,0.39,399931
2712.6,0.51,400131
2713.15,0.7,400317
2713.7,1.16,400503
2714.25,1.6,400690
2714.8,1.15,400879
2715.35,0.83,401069
2715.9,0.98,401259
2716.45,1.78,401438
2717,1.62,401617
2717.55,1.63,401797
2718.1,1.57,401975
2718.65,1.58,402153
2719.2,2.18,402331
2719.75,1.49,402509
2720.3,1.79,402687
2720.85,2.14,402866
2721.4,2.2,403036
2721.95,2.62,403207
2722.5,2.12,403378
2723.05,2.27,403552
2723.6,2.01,403727
2724.15,2.2,403901
2724.7,1.9,404079
2725.25,1.64,404256
2725.8,2.41,404434
2726.35,2.1,404615
2726.9,1.88,404796
2727.45,1.78,404977
2728,2.22,405155
2728.55,1.56,405333
2729.1,2.41,405511
2729.65,2.49,405683
2730.2,2.65,405855
2730.75,2.71,406026
2731.3,2.22,406207
2731.85,1.79,406387
2732.4,2.44,406568
2732.95,2.27,406741
2733.5,3.15,406915
2734.05,2.9,407088
2734.6,2.19,407267
2735.15,2.9,407445
2735.7,2.06,407623
2736.25,2.45,407803
2736.8,2.67,407983
2737.35,2.17,408163
2737.9,1.99,408353
2738.45,1.77,408542
2739,1.83,408732
2739.55,2.09,408917
2740.1,2.21,409102
2740.65,1.73,409286
2741.2,2.13,409476
2741.75,1.8,409666
2742.3,1.73,409856
2742.85,1.57,410056
2743.4,1.58,410257
2743.95,1.72,410457
2744.5,1.47,410664
2745.05,1.72,410870
2745.6,1.47,411077
2746.15,1.37,411285
2746.7,1.64,411493
2747.25,0.95,411700
2747.8,0.72,411925
2748.35,0.44,412149
2748.9,0.49,412374
2749.45,0.43,412607
2750,0.08,412839
2750.55,0.66,413072
2751.1,0.48,413300
2751.65,0.23,413528
2752.2,0.68,413756
2752.75,0.57,413994
2753.3,-0.08,414233
2753.85,0.26,414472
2754.4,0.43,414714
2754.95,0.17,414957
2755.5,0.12,415200
2756.05,0.61,415443
2756.6,0.31,415687
2757.15,0.31,415931
2757.7,0.1,416176
2758.25,0.63,416420
2758.8,0.33,416665
2759.35,0.67,416907
2759.9,0.83,417149
2760.45,0.38,417392
2761,0.32,417640
2761.55,0.61,417888
2762.1,0.08,418136
2762.65,0.01,418397
2763.2,-0.28,418659
2763.75,-0.32,418920
2764.3,-0.24,419182
2764.85,-0.35,419444
2765.4,-0.09,419706
2765.95,-0.62,419980
2766.5,-0.48,420255
2767.05,-0.29,420530
2767.6,-0.59,420810
2768.15,-0.75,421090
2768.7,-1.37,421371
2769.25,-1.43,421677
2769.8,-1.72,421983
2770.35,-1.87,422290
2770.9,-1.55,422601
2771.45,-1.51,422913
2772,-2.21,423224
2772.55,-2.59,423549
2773.1,-2.1,423874
2773.65,-2.34,424199
2774.2,-1.29,424496
2774.75,-0.24,424793
2775.3,0.09,425090
2775.85,-0.29,425368
2776.4,-0.99,425646
2776.95,-1.9,425924
2777.5,-1.85,426243
2778.05,-2.13,426562
2778.6,-2.67,426881
2779.15,-2.29,427242
2779.7,-2.93,427604
2780.25,-3.95,427965
2780.8,-4.7,428389
2781.35,-4.63,428812
2781.9,-5.83,429236
2782.45,-6.05,429744
2783,-6.61,430252
2783.55,-6.79,430760
2784.1,-7.58,431407
2784.65,-8.1,432054
2785.2,-8.19,432701
2785.75,-8.19,433455
2786.3,-8.19,434210
2786.85,-8.39,434965
2787.4,-8.12,435711
2787.95,-8.58,436458
2788.5,-8.17,437204
2789.05,-8.49,437972
2789.6,-8.03,438740
2790.15,-8.91,439508
2790.7,-9.63,440284
2791.25,-9.25,441060
2791.8,-9.6,441836
2792.35,-8.8,442648
2792.9,-9.19,443460
2793.45,-9.15,444272
2794,-9.04,445011
2794.55,-9.07,445749
2795.1,-8.73,446488
2795.65,-8.33,447142
2796.2,-8.42,447796
2796.75,-7.91,448450
2797.3,-7.15,449027
2797.85,-7.77,449605
2798.4,-7.45,450182
2798.95,-7.45,450737
2799.5,-7.65,451291
2800.05,-7.48,451845
2800.6,-6.15,452348
2801.15,-6.32,452851
2801.7,-6.56,453354
2802.25,-7.58,453879
2802.8,-7.28,454404
2803.35,-7.26,454929
2803.9,-7.65,455475
2804.45,-7.92,456020
2805,-6.7,456566
2805.55,-7.07,457091
2806.1,-7.89,457617
2806.65,-7.24,458142
2807.2,-6.34,458655
2807.75,-6.81,459168
2808.3,-7.01,459680
2808.85,-7.39,460209
2809.4,-8.21,460737
2809.95,-8.92,461265
2810.5,-8.7,461850
2811.05,-8.83,462436
2811.6,-8.8,463021
2812.15,-8.47,463589
2812.7,-8.34,464156
2813.25,-8.24,464724
2813.8,-7.45,465256
2814.35,-7.15,465788
2814.9,-7.63,466320
2815.45,-7.65,466880
2816,-8.08,467439
2816.55,-8.44,467998
2817.1,-8.5,468612
2817.65,-8.17,469227
2818.2,-8.03,469841
2818.75,-8.64,470450
2819.3,-7.58,471059
2819.85,-6.47,471668
2820.4,-7.26,472201
2820.95,-6.3,472735
2821.5,-5.18,473269
2822.05,-4.83,473707
2822.6,-4,474145
2823.15,-4.62,474583
2823.7,-5.5,475055
2824.25,-6.17,475527
2824.8,-7.01,475999
2825.35,-6.89,476533
2825.9,-5.75,477068
2826.45,-5.09,477602
2827,-4.61,478048
2827.55,-4.19,478494
2828.1,-3.95,478941
2828.65,-4.64,479381
2829.2,-5.19,479821
2829.75,-5.98,480262
2830.3,-5.73,480755
2830.85,-5.15,481248
2831.4,-4.95,481741
2831.95,-4.76,482199
2832.5,-4.94,482656
2833.05,-4.53,483113
2833.6,-4.34,483541
2834.15,-3.97,483969
2834.7,-4.15,484397
2835.25,-3.74,484805
2835.8,-3.76,485213
2836.35,-3.36,485621
2836.9,-3.54,486009
2837.45,-3.44,486397
2838,-3.39,486784
2838.55,-3.42,487165
2839.1,-3.22,487545
2839.65,-2.76,487926
2840.2,-2.75,488279
2840.75,-2.56,488631
2841.3,-2.4,488984
2841.85,-2.57,489314
2842.4,-1.36,489643
2842.95,-2.51,489972
2843.5,-2.39,490307
2844.05,-2.25,490641
2844.6,-2.31,490975
2845.15,-2.44,491312
2845.7,-2.81,491650
2846.25,-3.03,491987
2846.8,-3.25,492345
2847.35,-3.25,492702
2847.9,-3.42,493059
2848.45,-3.42,493427
2849,-3.5,493794
2849.55,-3.23,494161
2850.1,-3.93,494531
2850.65,-3.75,494902
2851.2,-3.78,495272
2851.75,-3.78,495650
2852.3,-3.79,496028
2852.85,-3.58,496406
2853.4,-3.74,496779
2853.95,-3.78,497153
2854.5,-3.97,497526
2855.05,-3.66,497904
2855.6,-3.97,498281
2856.15,-3.83,498658
2856.7,-3.93,499032
2857.25,-3.77,499406
2857.8,-3.72,499780
2858.35,-4.3,500160
2858.9,-4.25,500540
2859.45,-4.31,500919
2860,-4.41,501307
2860.55,-4.45,501696
2861.1,-4.81,502084
2861.65,-4.16,502472
2862.2,-4.43,502860
2862.75,-4.45,503249
2863.3,-4.37,503632
2863.85,-4.21,504014
2864.4,-4.46,504397
2864.95,-4,504778
2865.5,-4.4,505158
2866.05,-5.04,505539
2866.6,-5.32,505954
2867.15,-5.21,506370
2867.7,-4.91,506785
2868.25,-4.7,507184
2868.8,-4.63,507584
2869.35,-4.52,507984
2869.9,-4.55,508379
2870.45,-4.9,508775
2871,-6,509170
2871.55,-5.94,509609
2872.1,-5.73,510048
2872.65,-5.78,510488
2873.2,-5.55,510911
2873.75,-5.67,511334
2874.3,-5.76,511757
2874.85,-5.83,512180
2875.4,-5.86,512602
2875.95,-5.63,513025
2876.5,-5.53,513436
2877.05,-5.49,513846
2877.6,-5.62,514257
2878.15,-5.38,514658
2878.7,-4.77,515058
2879.25,-4.84,515459
2879.8,-5,515853
2880.35,-4.98,516247
2880.9,-4.46,516641
2881.45,-4.08,517012
2882,-4.01,517383
2882.55,-4.48,517754
2883.1,-4.31,518134
2883.65,-4.28,518515
2884.2,-3.51,518895
2884.75,-4.01,519256
2885.3,-3.46,519617
2885.85,-3.59,519979
2886.4,-3.47,520339
2886.95,-3.45,520699
2887.5,-3.23,521059
2888.05,-3.48,521419
2888.6,-3.41,521778
2889.15,-3.75,522137
2889.7,-3.45,522495
2890.25,-3.12,522853
2890.8,-3.94,523211
2891.35,-3.4,523582
2891.9,-3.47,523953
2892.45,-3.4,524324
2893,-3.58,524707
2893.55,-4.84,525090
2894.1,-4.55,525473
2894.65,-4.61,525879
2895.2,-4.3,526285
2895.75,-4.51,526691
2896.3,-4.29,527102
2896.85,-4.84,527513
2897.4,-4.35,527925
2897.95,-4.64,528333
2898.5,-4.93,528742
2899.05,-4.86,529151
2899.6,-4.82,529565
2900.15,-4.42,529979
2900.7,-4.9,530393
