y,x,z
2.090410573,-7.1,107.918
2.090410573,-7.025,107.986
2.090410573,-6.06,108.054
2.075811774,-6.03,108.1225
2.135531008,-6.165,108.1895
2.135531008,-5.735,108.2545
2.135531008,-6.215,108.3195
2.120263536,-6.425,108.385
2.105225659,-5.715,108.4515
2.120263536,-5.6,108.518
2.151035195,-5.595,108.583
2.151035195,-5.51,108.647
2.166783552,-5.21,108.7105
2.120263536,-5.815,108.775
2.120263536,-6.145,108.841
2.120263536,-4.96,108.907
2.151035195,-4.8,108.972
2.135531008,-5.885,109.0365
2.151035195,-6.02,109.101
2.135531008,-5.6,109.1655
2.135531008,-5.025,109.2305
2.135531008,-4.795,109.2955
2.135531008,-5.195,109.3605
2.135531008,-5.265,109.4255
2.135531008,-5.415,109.4905
2.105225659,-5.49,109.5565
2.120263536,-5.095,109.623
2.105225659,-5.035,109.6895
2.135531008,-5.045,109.7555
2.120263536,-4.865,109.821
2.120263536,-5.19,109.887
2.105225659,-5.225,109.9535
2.105225659,-4.98,110.0205
2.105225659,-4.54,110.0875
2.090410573,-4.925,110.155
2.075811774,-5.75,110.2235
2.075811774,-5.23,110.2925
2.075811774,-5.05,110.3615
2.075811774,-5.3,110.4305
2.075811774,-4.815,110.4995
2.061423036,-4.935,110.569
2.075811774,-5.45,110.6385
2.061423036,-5.36,110.708
2.047238401,-5.215,110.7785
2.047238401,-5.005,110.8495
2.061423036,-5.105,110.92
2.033252159,-5.5,110.991
2.047238401,-5.05,111.0625
2.033252159,-4.54,111.134
2.033252159,-4.87,111.206
2.033252159,-5.385,111.278
2.033252159,-5.115,111.35
2.075811774,-4.375,111.4205
2.061423036,-4.61,111.49
2.075811774,-4.545,111.5595
2.105225659,-3.92,111.6275
2.105225659,-4.09,111.6945
2.105225659,-4.565,111.7615
2.047238401,-4.705,111.8305
2.047238401,-4.565,111.9015
2.047238401,-4.29,111.9725
2.061423036,-4.095,112.043
2.061423036,-4.59,112.113
2.061423036,-4.145,112.183
2.120263536,-3.425,112.251
2.105225659,-3.81,112.3175
2.120263536,-3.755,112.384
2.075811774,-3.94,112.4515
2.061423036,-4.485,112.521
2.075811774,-4.175,112.5905
2.090410573,-3.575,112.659
2.090410573,-4.055,112.727
2.090410573,-3.975,112.795
2.151035195,-3.16,112.861
2.166783552,-2.94,112.9245
2.151035195,-3,112.988
2.182783893,-3.105,113.051
2.166783552,-2.93,113.1135
2.182783893,-2.85,113.176
2.199044414,-2.44,113.2375
2.215573716,-2.575,113.298
2.215573716,-3.05,113.358
2.182783893,-3.02,113.419
2.182783893,-2.815,113.481
2.182783893,-2.285,113.543
2.199044414,-2.555,113.6045
2.199044414,-3.2,113.6655
2.199044414,-3.29,113.7265
2.182783893,-2.98,113.788
2.199044414,-2.555,113.8495
2.199044414,-2.025,113.9105
2.284566587,-1.735,113.969
2.284566587,-2.165,114.025
2.284566587,-2.67,114.081
2.249475268,-2.51,114.138
2.249475268,-2.31,114.196
2.26686701,-1.705,114.2535
2.284566587,-1.56,114.31
2.302585093,-2.04,114.3655
2.302585093,-2.05,114.4205
2.284566587,-1.695,114.476
2.302585093,-1.905,114.5315
2.302585093,-2.36,114.5865
2.26686701,-2.24,114.6425
2.26686701,-2.295,114.6995
2.284566587,-2.15,114.756
2.284566587,-1.845,114.812
2.302585093,-1.95,114.8675
2.302585093,-2.44,114.9225
2.302585093,-2.115,114.9775
2.284566587,-1.525,115.033
2.302585093,-2.015,115.0885
2.302585093,-2.16,115.1435
2.302585093,-1.67,115.1985
2.302585093,-2.095,115.2535
2.320934232,-1.99,115.308
2.302585093,-1.575,115.3625
2.302585093,-2.38,115.4175
2.320934232,-2.29,115.472
2.320934232,-1.18,115.526
2.320934232,-1.01,115.58
2.378092646,-1.11,115.6325
2.378092646,-1.125,115.6835
2.397895273,-1.13,115.734
2.35867456,-1.31,115.785
2.35867456,-1.54,115.837
2.35867456,-1.335,115.889
2.397895273,-0.875,115.94
2.378092646,-0.94,115.9905
2.397895273,-1.515,116.041
2.397895273,-1.005,116.091
2.397895273,-0.545,116.141
2.41809798,-0.61,116.1905
2.397895273,-0.71,116.24
2.397895273,-1.275,116.29
2.397895273,-0.76,116.34
2.459770677,-0.26,116.3885
2.438717267,-0.53,116.436
2.438717267,-0.53,116.484
2.459770677,-0.44,116.5315
2.481276882,0.01,116.578
2.459770677,-0.18,116.6245
2.438717267,-0.73,116.672
2.438717267,-0.48,116.72
2.41809798,-0.295,116.7685
2.481276882,-0.38,116.816
2.459770677,0.01,116.8625
2.459770677,-0.055,116.9095
2.459770677,-0.505,116.9565
2.459770677,-0.055,117.0035
2.459770677,-0.005,117.0505
2.459770677,-0.16,117.0975
2.459770677,-0.39,117.1445
2.438717267,-0.76,117.192
2.525728644,0.365,117.238
2.525728644,1.055,117.282
2.503255788,0.935,117.3265
2.503255788,0.595,117.3715
2.481276882,-0.425,117.417
2.503255788,-0.34,117.4625
2.438717267,-0.05,117.509
2.459770677,-0.51,117.5565
2.438717267,-0.135,117.604
2.503255788,0.465,117.6505
2.503255788,0.6,117.6955
2.503255788,0.105,117.7405
2.459770677,-0.165,117.7865
2.438717267,0.035,117.834
2.459770677,-0.22,117.8815
2.459770677,-0.21,117.9285
2.481276882,0.34,117.975
2.459770677,0.28,118.0215
2.481276882,0.05,118.068
2.481276882,0.35,118.114
2.503255788,0.87,118.1595
2.525728644,0.745,118.204
2.525728644,0.88,118.248
2.548718163,1.08,118.2915
2.503255788,0.585,118.3355
2.503255788,0.465,118.3805
2.503255788,0.255,118.4255
2.481276882,0.455,118.471
2.481276882,0.5,118.517
2.481276882,0.29,118.563
2.481276882,0.585,118.609
2.459770677,0.27,118.6555
2.481276882,-0.105,118.702
2.503255788,0.705,118.7475
2.481276882,0.98,118.793
2.503255788,1.02,118.8385
2.525728644,0.825,118.883
2.525728644,0.585,118.927
2.503255788,1.07,118.9715
2.57224866,1.68,119.015
2.548718163,1.435,119.0575
2.548718163,0.71,119.1005
2.503255788,0.895,119.1445
2.481276882,0.8,119.19
2.503255788,0.29,119.2355
2.481276882,0.475,119.281
2.481276882,0.985,119.327
2.503255788,0.86,119.3725
2.503255788,1.285,119.4175
2.525728644,1.285,119.462
2.525728644,1.245,119.506
2.57224866,1.72,119.549
2.548718163,1.395,119.5915
2.57224866,1.36,119.634
2.525728644,1.13,119.677
2.503255788,0.965,119.7215
2.525728644,1.26,119.766
2.503255788,1.185,119.8105
2.503255788,0.85,119.8555
2.503255788,0.835,119.9005
2.503255788,1.12,119.9455
2.503255788,1.15,119.9905
2.525728644,1.07,120.035
2.525728644,1.485,120.079
2.548718163,1.58,120.1225
2.525728644,1.45,120.166
2.548718163,1.505,120.2095
2.525728644,1.5,120.253
2.548718163,1.725,120.2965
2.57224866,2.185,120.339
2.548718163,1.825,120.3815
2.57224866,1.115,120.424
2.548718163,1.785,120.4665
2.525728644,1.855,120.51
2.548718163,1.305,120.5535
2.525728644,1.385,120.597
2.525728644,1.465,120.641
2.503255788,1.46,120.6855
2.548718163,1.46,120.7295
2.57224866,1.94,120.772
2.548718163,2.1,120.8145
2.57224866,2.375,120.857
2.57224866,2.28,120.899
2.596346212,1.33,120.9405
2.57224866,1.605,120.982
2.548718163,2.295,121.0245
2.57224866,2.015,121.067
2.548718163,1.595,121.1095
2.548718163,1.605,121.1525
2.525728644,1.915,121.196
2.525728644,1.8,121.24
2.503255788,0.965,121.2845
2.525728644,0.855,121.329
2.503255788,1.37,121.3735
2.503255788,1.295,121.4185
2.503255788,1.4,121.4635
2.525728644,1.47,121.508
2.503255788,1.515,121.5525
2.525728644,1.93,121.597
2.57224866,2.185,121.64
2.596346212,2.015,121.6815
2.57224866,2.215,121.723
2.57224866,2.445,121.765
2.548718163,1.73,121.8075
2.548718163,1.47,121.8505
2.548718163,1.825,121.8935
2.548718163,1.86,121.9365
2.548718163,1.755,121.9795
2.57224866,1.92,122.022
2.57224866,2.135,122.064
2.57224866,2.135,122.106
2.57224866,1.855,122.148
2.57224866,2.09,122.19
2.57224866,2.62,122.232
2.596346212,2.525,122.2735
2.57224866,1.705,122.315
2.596346212,1.755,122.3565
2.57224866,2.265,122.398
2.57224866,2.115,122.44
2.596346212,1.895,122.4815
2.525728644,1.985,122.524
2.548718163,1.42,122.5675
2.548718163,1.485,122.6105
2.57224866,2.41,122.653
2.57224866,2.055,122.695
2.57224866,1.515,122.737
2.548718163,1.92,122.7795
2.548718163,1.82,122.8225
2.548718163,1.645,122.8655
2.57224866,1.84,122.908
2.57224866,2.245,122.95
2.57224866,2.245,122.992
2.57224866,1.39,123.034
2.548718163,1.845,123.0765
2.57224866,2.56,123.119
2.621038824,2.515,123.16
2.596346212,2.31,123.2005
2.621038824,1.92,123.241
2.621038824,2.32,123.281
2.596346212,2.715,123.3215
2.621038824,2.175,123.362
2.57224866,2.255,123.403
2.596346212,2.045,123.4445
2.57224866,1.225,123.486
2.596346212,1.67,123.5275
2.57224866,2.485,123.569
2.57224866,2.395,123.611
2.672332119,3.05,123.651
2.672332119,3.135,123.689
2.672332119,2.73,123.727
2.672332118,3.31,123.765
2.672332119,2.795,123.803
2.646356632,2.205,123.8415
2.621038824,2.295,123.881
2.621038824,2.515,123.921
2.646356632,2.155,123.9605
2.525728644,1.465,124.002
2.525728644,1.19,124.046
2.548718163,1.345,124.0895
2.548718163,1.99,124.1325
2.548718163,1.5,124.1755
2.548718163,0.735,124.2185
2.548718163,1.155,124.2615
2.548718163,1.905,124.3045
2.548718163,2.415,124.3475
2.596346212,2.15,124.3895
2.596346212,1.9,124.4305
2.596346212,1.67,124.4715
2.525728644,0.96,124.514
2.525728644,1.43,124.558
2.525728644,1.485,124.602
2.548718163,1.095,124.6455
2.525728644,1.64,124.689
2.548718163,1.875,124.7325
2.525728644,1.59,124.776
2.548718163,1.2,124.8195
2.548718163,1.43,124.8625
2.57224866,1.79,124.905
2.57224866,1.855,124.947
2.57224866,2.01,124.989
2.548718163,1.565,125.0315
2.548718163,1.205,125.0745
2.548718163,1.3,125.1175
2.525728644,1.415,125.161
2.525728644,1.29,125.205
2.525728644,1.35,125.249
2.481276882,1.105,125.294
2.481276882,0.4,125.34
2.481276882,1.15,125.386
2.548718163,1.74,125.4305
2.548718163,1.235,125.4735
2.525728644,1.095,125.517
2.548718163,1.695,125.5605
2.548718163,1.535,125.6035
2.525728644,1.465,125.647
2.525728644,1.49,125.691
2.525728644,0.875,125.735
2.525728644,1.485,125.779
2.548718163,2.06,125.8225
2.548718163,1.245,125.8655
2.548718163,0.77,125.9085
2.459770677,0.72,125.9535
2.459770677,0.41,126.0005
2.459770677,0.91,126.0475
2.525728644,1.245,126.093
2.548718163,1.465,126.1365
2.525728644,1.84,126.18
2.57224866,1.705,126.223
2.596346212,1.945,126.2645
2.57224866,2.495,126.306
2.646356632,2.37,126.3465
2.621038824,2.215,126.386
2.621038824,2.75,126.426
2.672332119,2.87,126.465
2.646356632,2.855,126.5035
2.672332118,2.66,126.542
2.646356632,2.465,126.5805
2.646356632,2.995,126.6195
2.672332118,2.925,126.658
2.596346212,2.275,126.6975
2.621038824,2.03,126.738
2.596346212,2.205,126.7785
2.621038824,2.43,126.819
2.646356632,2.735,126.8585
2.621038824,2.26,126.898
2.57224866,1.775,126.939
2.596346212,1.985,126.9805
2.57224866,2.53,127.022
2.646356632,3.155,127.0625
2.672332118,2.885,127.101
2.646356632,2.605,127.1395
2.621038824,2.86,127.179
2.621038824,2.495,127.219
2.646356632,2.495,127.2585
2.621038824,3.27,127.298
2.596346212,3.42,127.3385
2.621038824,3.03,127.379
2.72639934,3.605,127.417
2.699000366,3.88,127.4535
2.699000366,3.645,127.4905
2.72639934,4.125,127.527
2.699000366,4.375,127.5635
2.72639934,3.895,127.6
2.699000366,3.665,127.6365
2.72639934,3.585,127.673
2.699000366,3.335,127.7095
2.672332119,3.365,127.747
2.699000366,3.82,127.7845
2.672332119,3.47,127.822
2.672332118,3.675,127.86
2.699000366,4.395,127.8975
2.672332119,3.45,127.935
2.754570217,3.49,127.9715
2.72639934,3.77,128.007
2.754570217,4.125,128.0425
2.754570217,4.75,128.0775
2.72639934,4.385,128.113
2.754570217,4.46,128.1485
2.754570217,4.35,128.1835
2.783557754,3.47,128.218
2.754570217,3.38,128.2525
2.72639934,4.25,128.288
2.72639934,5.15,128.324
2.72639934,4.71,128.36
2.72639934,3.65,128.396
2.699000366,3.82,128.4325
2.72639934,4.445,128.469
2.699000366,4.55,128.5055
2.72639934,3.835,128.542
2.699000366,3.475,128.5785
2.672332119,3.835,128.616
2.672332119,3.115,128.654
2.672332118,2.935,128.692
2.699000366,3.59,128.7295
2.699000366,4.135,128.7665
2.699000366,3.995,128.8035
2.699000366,3.25,128.8405
2.699000366,3.605,128.8775
2.672332118,3.945,128.915
2.754570217,3.785,128.9515
2.754570217,4.165,128.9865
2.72639934,3.605,129.022
2.646356632,2.815,129.0595
2.646356632,2.93,129.0985
2.621038824,3.615,129.138
2.699000366,3.895,129.1765
2.72639934,3.25,129.213
2.699000366,3.415,129.2495
2.699000366,3.515,129.2865
2.699000366,3.29,129.3235
2.672332119,3.39,129.361
2.672332119,3.415,129.399
2.699000366,3.225,129.4365
2.672332119,2.505,129.474
2.621038824,2.175,129.513
2.621038824,3.06,129.553
2.646356632,3.505,129.5925
2.672332118,3.115,129.631
2.672332119,3,129.669
2.672332118,3.215,129.707
2.672332118,2.83,129.745
2.646356632,2.515,129.7835
2.646356632,2.815,129.8225
2.646356632,3.15,129.8615
2.621038824,2.48,129.901
2.646356632,1.845,129.9405
2.621038824,2.47,129.98
2.621038824,2.505,130.02
2.646356632,2.05,130.0595
2.621038824,2.26,130.099
2.621038824,2.68,130.139
2.646356632,2.21,130.1785
2.596346212,1.655,130.2185
2.57224866,2.445,130.26
2.596346212,2.01,130.3015
2.57224866,0.955,130.343
2.548718163,1.645,130.3855
2.548718163,1.85,130.4285
2.548718163,1.445,130.4715
2.548718163,1.115,130.5145
2.548718163,0.965,130.5575
2.525728644,1.02,130.601
2.525728644,0.905,130.645
2.503255788,0.855,130.6895
2.481276882,0.36,130.735
2.459770677,0.12,130.7815
2.481276882,0.525,130.828
2.481276882,0.545,130.874
2.481276882,0.43,130.92
2.503255788,0.585,130.9655
2.459770677,0.56,131.0115
2.481276882,0.015,131.058
2.481276882,0.04,131.104
2.459770677,0.445,131.1505
2.481276882,0.28,131.197
2.481276882,0.41,131.243
2.459770677,0.26,131.2895
2.459770677,-0.175,131.3365
2.459770677,-0.895,131.3835
2.35867456,-1.42,131.433
2.35867456,-0.93,131.485
2.339626365,-0.91,131.5375
2.35867456,-1.11,131.59
2.35867456,-1.34,131.642
2.339626365,-1.555,131.6945
2.320934232,-1.64,131.748
2.320934232,-1.77,131.802
2.320934232,-1.58,131.856
2.26686701,-2.115,131.9115
2.284566587,-2.725,131.968
2.26686701,-2.06,132.0245
2.339626365,-1.59,132.0795
2.339626365,-1.495,132.1325
2.339626365,-1.715,132.1855
2.284566587,-2.21,132.24
2.284566587,-2.3,132.296
2.284566587,-2.715,132.352
2.26686701,-2.64,132.4085
2.249475268,-2.635,132.466
2.26686701,-3.205,132.5235
2.215573716,-3,132.582
2.199044414,-3.095,132.6425
2.215573716,-3.365,132.703
2.199044414,-3.505,132.7635
2.182783893,-3.645,132.825
2.199044414,-3.95,132.8865
2.166783552,-4.24,132.9485
2.182783893,-3.58,133.011
2.182783893,-3.12,133.073
2.151035195,-3.96,133.136
2.151035195,-4.695,133.2
2.166783552,-4.125,133.2635
2.215573716,-3.28,133.325
2.215573716,-3.345,133.385
2.232380834,-4.09,133.4445
2.105225659,-4.64,133.5075
2.120263536,-5.06,133.574
2.120263536,-4.49,133.64
2.135531008,-4.34,133.7055
2.135531008,-4.93,133.7705
2.151035195,-5.01,133.835
2.090410573,-5.44,133.901
2.090410573,-5.175,133.969
2.105225659,-5.13,134.0365
2.061423036,-5.545,134.105
2.061423036,-5.475,134.175
2.075811774,-5.68,134.2445
2.033252159,-5.84,134.315
2.047238401,-5.775,134.3865
2.047238401,-6.035,134.4575
2.005853185,-6.19,134.53
2.005853185,-6.18,134.604
2.005853185,-6.585,134.678
1.940470426,-7.61,134.7545
1.940470426,-7.665,134.8335
1.940470426,-7.325,134.9125
1.867267022,-7.715,134.9945
1.867267022,-7.75,135.0795
1.867267022,-7.765,135.1645
1.855570982,-7.475,135.25
1.867267022,-6.99,135.3355
1.867267022,-7.42,135.4205
1.867267022,-7.74,135.5055
1.867267022,-7.005,135.5905
1.879101479,-6.965,135.675
1.799058772,-7.89,135.7625
1.810108608,-8.14,135.853
1.799058772,-8.185,135.9435
1.7249508,-8.605,136.038
1.714798428,-8.75,136.1365
1.714798428,-8.52,136.2355
1.745570087,-8.39,136.333
1.745570087,-8.315,136.429
1.756041387,-8.29,136.5245
1.714798428,-8.57,136.6215
1.7249508,-8.06,136.72
1.7249508,-7.45,136.818
1.7249508,-7.87,136.916
1.7352073,-8.195,137.0135
1.7249508,-7.94,137.111
1.694797761,-8.06,137.2105
1.694797761,-8.47,137.3115
1.694797761,-8.39,137.4125
1.684945465,-7.98,137.514
1.67518929,-8.05,137.6165
1.67518929,-8.195,137.7195
1.646479184,-8.275,137.824
1.646479184,-8.51,137.93
1.646479184,-8.23,138.036
1.618570396,-8.39,138.1435
1.618570396,-8.93,138.2525
1.618570396,-8.895,138.3615
1.539233654,-9.105,138.475
1.539233654,-9.25,138.593
1.539233654,-9.005,138.711
1.539233654,-9.13,138.829
1.539233654,-9.045,138.947
1.539233654,-8.655,139.065
1.547744343,-8.555,139.1825
1.547744343,-8.71,139.2995
1.556328087,-8.995,139.416
1.522426535,-8.81,139.534
1.522426535,-8.805,139.654
1.514127733,-8.57,139.7745
1.522426535,-8.6,139.895
1.522426535,-9.15,140.015
1.522426535,-8.79,140.135
1.530794785,-8.345,140.2545
1.530794785,-8.64,140.3735
1.530794785,-8.865,140.4925
1.489636713,-8.845,140.614
1.481604541,-9.075,140.7385
1.481604541,-9.15,140.8635
1.481604541,-8.965,140.9885
1.481604541,-8.8,141.1135
1.481604541,-8.61,141.2385
1.481604541,-8.595,141.3635
1.473636371,-9.07,141.489
1.481604541,-8.665,141.6145
1.539233654,-7.975,141.736
1.539233654,-8.23,141.854
1.539233654,-8.165,141.972
1.505897233,-8.12,142.092
1.514127733,-8.6,142.2135
1.514127733,-9.035,142.3345
1.465731192,-8.95,142.4585
1.465731192,-8.66,142.5855
1.465731192,-8.43,142.7125
1.547744343,-8.21,142.8345
1.547744343,-7.965,142.9515
1.547744343,-7.945,143.0685
1.497733923,-8.57,143.1885
1.497733923,-8.875,143.3115
1.489636713,-8.94,143.435
1.547744343,-8.54,143.5555
1.547744343,-7.77,143.6725
1.539233654,-8.005,143.79
1.505897233,-8.805,143.91
1.505897233,-8.725,144.032
1.505897233,-8.72,144.154
1.514127733,-8.98,144.2755
1.514127733,-8.47,144.3965
1.514127733,-7.855,144.5175
1.57371983,-7.97,144.635
1.57371983,-8.32,144.749
1.57371983,-8.405,144.863
1.556328087,-8.2,144.978
1.56498615,-8.2,145.0935
1.556328087,-8.37,145.209
1.556328087,-8.09,145.325
1.56498615,-8.435,145.4405
1.556328087,-8.59,145.556
1.58253046,-8.16,145.6705
1.591419407,-8.01,145.783
1.58253046,-8.455,145.8955
1.539233654,-8.69,146.011
1.530794785,-8.595,146.1295
1.530794785,-9.045,146.2485
1.56498615,-9.055,146.3655
1.56498615,-8.1,146.4805
1.56498615,-7.735,146.5955
1.58253046,-8.285,146.7095
1.591419407,-8.405,146.822
1.58253046,-8.15,146.9345
1.67518929,-8.075,147.0425
1.67518929,-7.5,147.1455
1.67518929,-7.575,147.2485
1.627787051,-7.99,147.354
1.627787051,-7.775,147.462
1.627787051,-7.72,147.57
1.600388077,-7.9,147.6795
1.591419407,-8.44,147.791
1.600388077,-8.7,147.9025
1.539233654,-8.825,148.017
1.547744343,-8.68,148.1345
1.539233654,-8.645,148.252
1.609437912,-8.435,148.366
1.600388077,-7.7,148.4765
1.609437912,-7.34,148.587
1.637089444,-7.775,148.6955
1.646479184,-7.93,148.802
1.646479184,-7.405,148.908
1.637089444,-7.545,149.0145
1.627787051,-8.045,149.122
1.637089444,-8.265,149.2295
1.591419407,-8.345,149.339
1.600388077,-7.98,149.4505
1.591419407,-7.895,149.562
1.591419407,-8.225,149.674
1.591419407,-8.2,149.786
1.591419407,-8.29,149.898
1.600388077,-8.175,150.0095
1.600388077,-7.86,150.1205
1.600388077,-7.385,150.2315
1.67518929,-7.375,150.3385
1.684945465,-7.38,150.441
1.67518929,-7.03,150.5435
1.704748092,-7.07,150.645
1.694797761,-6.98,150.7455
1.704748092,-6.94,150.846
1.694797761,-7.045,150.9465
1.694797761,-7.105,151.0475
1.684945465,-7.295,151.149
1.655957928,-7.55,151.2525
1.655957928,-7.43,151.3575
1.655957928,-7.42,151.4625
1.646479184,-7.48,151.568
1.646479184,-7.545,151.674
1.646479184,-7.715,151.78
1.655957928,-7.595,151.8855
1.646479184,-7.29,151.991
1.646479184,-7.635,152.097
1.637089444,-7.56,152.2035
1.646479184,-7.305,152.31
1.637089444,-7.65,152.4165
1.627787051,-7.675,152.524
1.618570396,-7.705,152.6325
1.627787051,-7.785,152.741
1.618570396,-7.87,152.8495
1.609437912,-7.77,152.959
1.618570396,-7.52,153.0685
1.637089444,-7.545,153.1765
1.646479184,-7.53,153.283
1.637089444,-7.285,153.3895
1.646479184,-7.31,153.496
1.637089444,-7.795,153.6025
1.646479184,-7.985,153.709
1.637089444,-7.855,153.8155
1.646479184,-7.88,153.922
1.637089444,-7.975,154.0285
1.57371983,-8.36,154.139
1.56498615,-8.28,154.2535
1.56498615,-7.9,154.3685
1.591419407,-7.765,154.482
1.591419407,-7.805,154.594
1.591419407,-8.165,154.706
1.497733923,-8.73,154.8235
1.505897233,-9.05,154.946
1.497733923,-8.515,155.0685
1.556328087,-8.11,155.188
1.547744343,-8.31,155.3045
1.556328087,-8.53,155.421
1.473636371,-8.955,155.542
1.481604541,-9.155,155.6675
1.481604541,-8.875,155.7925
1.481604541,-8.905,155.9175
1.481604541,-9.01,156.0425
1.481604541,-8.705,156.1675
1.497733923,-8.505,156.2915
1.489636713,-8.89,156.415
1.497733923,-8.805,156.5385
1.522426535,-8.37,156.66
1.514127733,-8.5,156.7805
1.522426535,-8.805,156.901
1.4046435,-9.455,157.0285
1.4046435,-9.975,157.1635
1.412078478,-9.805,157.298
1.442383828,-9.18,157.43
1.442383828,-8.87,157.56
1.434720955,-9.285,157.6905
1.473636371,-9.07,157.819
1.465731192,-8.735,157.9455
1.473636371,-8.855,158.072
1.457888014,-8.705,158.199
1.465731192,-9.08,158.3265
1.465731192,-9.34,158.4535
1.489636713,-8.715,158.579
1.497733923,-8.34,158.7025
1.489636713,-8.615,158.826
1.497733923,-8.65,158.9495
1.489636713,-8.76,159.073
1.489636713,-8.995,159.197
1.637089444,-8.985,159.3125
1.637089444,-9.375,159.4195
1.637089444,-9.4,159.5265
1.600388077,-8.59,159.6355
1.600388077,-8.015,159.7465
1.600388077,-7.745,159.8575
1.665527379,-7.43,159.965
1.665527379,-6.675,160.069
1.655957928,-6.29,160.1735
1.704748092,-6.13,160.276
1.694797761,-6.3,160.3765
1.694797761,-7.175,160.4775
1.694797761,-7.24,160.5785
1.694797761,-6.96,160.6795
1.694797761,-7.115,160.7805
1.627787051,-7.34,160.885
1.618570396,-7.48,160.9935
1.627787051,-7.77,161.102
1.609437912,-7.71,161.211
1.618570396,-7.465,161.3205
1.618570396,-7.43,161.4295
1.556328087,-7.545,161.542
1.556328087,-7.635,161.658
1.556328087,-7.57,161.774
1.556328087,-7.87,161.89
1.56498615,-8.095,162.0055
1.556328087,-8.06,162.121
1.514127733,-8.165,162.2395
1.514127733,-8.115,162.3605
1.522426535,-8.52,162.481
1.497733923,-8.955,162.6025
1.497733923,-8.5,162.7255
1.497733923,-7.685,162.8485
1.591419407,-7.085,162.966
1.600388077,-7.235,163.0775
1.591419407,-7.135,163.189
1.646479184,-6.675,163.298
1.646479184,-6.505,163.404
1.646479184,-6.43,163.51
1.655957928,-6.34,163.6155
1.655957928,-6.56,163.7205
1.655957928,-6.54,163.8255
1.655957928,-6.745,163.9305
1.646479184,-7.57,164.036
1.655957928,-7.325,164.1415
1.627787051,-6.9,164.248
1.627787051,-6.925,164.356
1.618570396,-6.9,164.4645
1.600388077,-7.185,164.5745
1.600388077,-7.285,164.6855
1.591419407,-7.85,164.797
1.522426535,-8.55,164.913
1.514127733,-7.96,165.0335
1.514127733,-7.26,165.1545
1.489636713,-7.76,165.277
1.489636713,-8.84,165.401
1.489636713,-9.105,165.525
1.375444345,-9.21,165.6565
1.375444345,-9.305,165.7955
1.382664593,-8.75,165.934
1.412078478,-8.5,166.07
1.41956915,-8.685,166.2035
1.41956915,-8.645,166.3365
1.4046435,-8.395,166.4705
1.4046435,-8.72,166.6055
1.4046435,-9.055,166.7405
1.427116356,-8.78,166.874
1.427116356,-8.205,167.006
1.41956915,-7.98,167.1385
1.412078478,-8.46,167.272
1.4046435,-8.56,167.4065
1.412078478,-8.29,167.541
1.397263392,-8.095,167.676
1.397263392,-8.54,167.812
1.397263392,-8.81,167.948
1.434720955,-8.345,168.0815
1.442383828,-7.89,168.212
1.442383828,-8.115,168.342
1.389937352,-8.47,168.4755
1.389937352,-8.61,168.6125
1.397263392,-8.13,168.749
1.465731192,-7.495,168.8805
1.473636371,-7.575,169.007
1.473636371,-7.55,169.133
1.514127733,-7.45,169.2565
1.514127733,-7.16,169.3775
1.514127733,-7.465,169.4985
1.481604541,-7.68,169.6215
1.473636371,-7.285,169.747
1.473636371,-6.74,169.873
1.57371983,-6.555,169.993
1.58253046,-6.425,170.1065
1.57371983,-5.945,170.22
1.56498615,-6.295,170.3345
1.56498615,-6.925,170.4495
1.56498615,-6.775,170.5645
1.522426535,-6.57,170.682
1.522426535,-7.41,170.802
1.530794785,-8.015,170.9215
1.539233654,-7.175,171.04
1.539233654,-6.52,171.158
1.539233654,-6.535,171.276
1.514127733,-6.64,171.3955
1.522426535,-7.16,171.516
1.514127733,-7.58,171.6365
1.489636713,-7.585,171.759
1.481604541,-7.09,171.8835
1.481604541,-6.615,172.0085
1.465731192,-7.31,172.1345
1.457888014,-7.84,172.262
1.465731192,-7.78,172.3895
1.4046435,-8.02,172.5205
1.412078478,-8.22,172.655
1.4046435,-8.215,172.7895
1.41956915,-8.195,172.9235
1.41956915,-8.195,173.0565
1.41956915,-8.15,173.1895
1.368275856,-8.31,173.326
1.375444345,-8.5,173.4655
1.375444345,-8.345,173.6045
1.4046435,-8.205,173.7415
1.4046435,-7.84,173.8765
1.4046435,-7.185,174.0115
1.556328087,-6.76,174.137
1.556328087,-6.29,174.253
1.556328087,-6.335,174.369
1.600388077,-6.28,174.4825
1.600388077,-5.88,174.5935
1.600388077,-6.26,174.7045
1.556328087,-6.39,174.818
1.556328087,-6.6,174.934
1.556328087,-6.93,175.05
1.481604541,-7.105,175.1705
1.481604541,-7.08,175.2955
1.481604541,-7.085,175.4205
1.442383828,-7.55,175.548
1.442383828,-8.05,175.678
1.434720955,-7.93,175.8085
1.457888014,-7.77,175.938
1.450105874,-7.875,176.0665
1.450105874,-7.89,176.1955
1.4046435,-8.175,176.3275
1.397263392,-8.44,176.463
1.397263392,-8.51,176.599
1.434720955,-8.195,176.7325
1.434720955,-8.03,176.8635
1.434720955,-8.055,176.9945
1.457888014,-7.965,177.124
1.457888014,-8.095,177.252
1.457888014,-7.97,177.38
1.505897233,-7.77,177.505
1.514127733,-7.675,177.6265
1.505897233,-7.62,177.748
1.497733923,-8.14,177.8705
1.489636713,-7.935,177.994
1.497733923,-7.54,178.1175
1.505897233,-7.785,178.24
1.505897233,-8.05,178.362
